EmpID,ProjectID,DateFrom,DateTo
101,110,2018-10-27,2019-04-30
101,106,2017-06-15,2017-11-17
106,103,2012-04-23,2012-08-22
105,109,2012-11-06,2013-05-05
109,104,2022-04-14,2022-08-31
107,102,2019-09-12,2020-02-06
105,104,2011-04-02,2011-09-18
108,110,2015-05-26,2015-11-28
105,105,2020-07-21,2020-11-29
107,105,2016-03-30,2016-08-27
107,109,2016-02-05,2016-08-23
105,102,2018-04-10,2018-10-13
103,108,2010-09-18,2011-02-26
108,102,2022-02-18,2022-08-10
101,106,2015-08-12,2016-02-12
110,107,2016-09-05,2017-01-09
103,108,2021-10-15,2022-04-06
109,103,2019-04-09,2019-10-23
103,108,2014-04-19,2014-09-20
110,108,2019-01-02,2019-06-21
103,101,2020-09-05,2021-02-19
103,102,2015-08-11,2016-01-22
109,105,2015-08-12,2015-12-21
109,103,2011-12-14,2012-06-24
109,106,2015-06-27,2015-10-12
105,101,2018-03-17,2018-07-08
109,102,2021-08-23,2022-01-16
102,108,2012-05-31,2012-09-20
106,101,2013-11-02,2014-03-19
104,107,2017-11-18,2018-04-09
104,104,2011-06-14,2011-11-29
103,106,2023-03-04,2023-07-29
104,104,2014-09-21,2015-04-28
109,103,2022-01-27,2022-08-23
110,110,2010-04-20,2010-10-03
102,101,2022-06-12,2022-10-28
102,109,2013-04-02,2013-10-03
109,105,2010-11-07,2011-04-18
110,105,2022-05-01,2022-10-13
101,104,2014-12-28,2015-06-02
102,109,2016-12-15,2017-07-14
110,102,2020-09-22,2021-02-28
108,103,2017-07-19,2017-12-26
108,105,2016-09-25,2017-01-25
101,101,2014-05-12,2014-08-19
101,104,2017-03-10,2017-09-26
102,103,2019-09-10,2020-01-09
106,103,2011-09-09,2012-02-13
109,106,2018-01-02,2018-06-04
101,107,2014-12-27,2015-03-31
107,106,2021-03-16,2021-08-28
109,105,2015-04-06,2015-07-30
108,108,2023-04-06,2023-09-28
107,110,2022-11-20,2023-04-17
106,109,2014-08-06,2015-01-02
106,104,2023-05-16,2023-11-26
108,103,2012-09-13,2013-02-10
104,102,2016-11-08,2017-05-03
103,106,2011-08-24,2012-02-06
107,105,2014-06-02,2014-09-26
110,102,2016-09-14,2017-03-10
107,109,2010-12-28,2011-04-30
101,108,2019-04-11,2019-10-09
106,108,2011-07-11,2012-01-01
101,102,2012-04-10,2012-08-19
109,107,2010-04-03,2010-11-11
104,105,2019-07-09,2019-11-01
105,106,2014-09-28,2015-05-14
106,106,2012-02-04,2012-08-02
106,106,2016-11-26,2017-05-02
103,108,2016-09-04,2017-02-12
107,109,2019-06-04,2019-11-07
106,110,2018-04-10,2018-07-28
110,103,2010-09-01,2011-03-02
102,101,2021-04-05,2021-11-27
107,108,2010-12-31,2011-06-20
101,106,2010-06-14,2010-12-12
107,105,2018-12-13,2019-07-09
103,105,2018-09-09,2019-02-15
108,107,2020-10-05,2021-03-30
107,102,2022-07-18,2023-01-16
108,102,2020-07-06,2020-12-25
106,108,2016-04-24,2016-09-26
104,106,2012-02-08,2012-07-10
107,109,2017-10-11,2018-02-18
108,101,2011-12-22,2012-05-17
105,109,2014-08-08,2015-01-09
103,103,2022-05-14,2022-09-29
110,104,2011-06-02,2011-12-05
108,105,2023-03-14,2023-08-24
102,101,2020-02-08,2020-07-25
103,104,2015-11-19,2016-05-17
109,103,2023-11-01,2024-04-30
104,101,2011-06-11,2011-11-25
110,109,2012-09-11,2013-03-04
101,104,2019-11-01,2020-05-12
110,108,2018-02-18,2018-05-31
102,101,2011-07-09,2011-12-21
103,110,2011-01-16,2011-07-30
109,105,2017-03-03,2017-08-18
102,102,2021-01-11,2021-06-20
108,102,2010-05-29,2010-10-11
108,108,2015-02-12,2015-07-12
102,105,2015-09-02,2015-12-30
106,102,2010-06-11,2010-12-08
102,104,2022-04-18,2022-10-21
101,108,2019-10-23,2020-03-30
106,107,2019-05-26,2020-01-23
110,104,2022-06-15,2023-01-27
107,107,2017-07-23,2018-02-02
110,103,2013-05-22,2014-01-19
104,106,2011-05-18,2011-11-20
107,107,2017-04-02,2017-10-05
103,108,2015-03-31,2015-08-09
110,108,2011-03-25,2011-08-14
107,108,2012-09-10,2013-02-10
102,109,2011-12-21,2012-07-06
109,110,2014-01-16,2014-07-20
103,106,2023-01-28,2023-07-14
104,103,2017-12-13,2018-07-02
101,110,2011-11-17,2012-03-23
102,107,2011-12-16,2012-07-10
106,107,2023-01-10,2023-08-13
106,104,2018-04-19,2018-10-14
101,103,2012-12-10,2013-04-07
104,104,2016-07-12,2016-12-23
107,101,2011-02-01,2011-07-29
104,101,2020-03-02,2020-06-29
109,107,2022-01-22,2022-06-25
101,108,2022-07-14,2022-12-28
104,109,2019-09-16,2020-04-20
102,109,2018-08-08,2018-12-03
104,102,2022-02-02,2022-09-11
101,101,2017-08-26,2018-01-29
106,104,2023-12-01,2024-05-22
106,102,2021-03-27,2021-09-12
109,104,2016-01-30,2016-07-09
103,103,2017-07-04,2017-11-24
109,103,2019-10-05,2020-03-02
101,105,2016-02-05,2016-07-13
109,106,2013-06-10,2013-10-10
101,103,2015-07-08,2016-01-01
102,106,2023-09-30,2024-05-06
109,101,2014-02-12,2014-06-18
105,102,2010-11-03,2011-04-25
105,106,2015-02-15,2015-08-13
109,103,2014-07-05,2015-01-02
108,106,2023-10-13,2024-05-10
105,107,2014-02-01,2014-09-05
105,104,2012-05-19,2012-10-08
108,106,2010-12-24,2011-04-18
108,108,2023-11-25,2024-06-01
109,102,2017-03-28,2017-09-14
102,108,2020-05-22,2020-11-02
102,108,2016-05-02,2016-10-24
109,110,2015-06-05,2015-12-29
104,110,2019-02-15,2019-06-19
103,109,2015-10-09,2016-04-02
109,101,2013-01-17,2013-07-05
106,107,2023-04-09,2023-08-22
108,102,2013-02-20,2013-07-06
102,104,2015-03-18,2015-07-28
105,107,2022-12-08,2023-04-09
104,110,2013-12-08,2014-05-04
105,110,2010-02-21,2010-06-17
103,104,2022-08-23,2023-01-03
109,109,2010-09-07,2011-01-11
107,103,2014-04-26,2014-10-09
110,108,2018-06-04,2018-10-23
106,103,2012-11-02,2013-05-15
107,101,2023-11-11,2024-03-07
107,106,2020-05-01,2020-11-02
101,102,2015-11-11,2016-06-14
109,106,2017-12-16,2018-04-18
101,109,2014-11-02,2015-03-10
109,107,2019-08-16,2019-11-28
102,105,2010-09-07,2011-04-13
105,101,2015-04-09,2015-10-03
108,110,2012-09-06,2013-02-13
101,107,2020-11-09,2021-03-31
102,108,2021-06-27,2021-11-24
106,108,2012-04-03,2012-09-24
104,109,2019-04-09,2019-11-13
110,107,2014-08-11,2014-12-22
109,102,2017-11-25,2018-04-14
106,106,2015-12-25,2016-06-08
104,106,2016-04-11,2016-10-26
104,107,2016-08-14,2017-02-12
110,106,2010-07-28,2011-02-28
109,109,2020-12-16,2021-07-17
101,105,2017-07-27,2018-03-10
108,108,2022-01-19,2022-07-17
102,102,2012-02-16,2012-07-19
102,110,2016-09-02,2016-12-30
103,104,2017-05-07,2017-09-03
105,103,2022-07-27,2022-11-30
107,109,2013-12-29,2014-06-05
108,102,2020-07-04,2020-12-11
105,107,2022-03-06,2022-08-22
106,106,2012-07-10,2012-10-27
101,108,2013-05-13,2013-11-22
104,104,2021-11-20,2022-05-15
105,109,2015-06-10,2015-12-19
110,108,2011-06-17,2011-11-27
106,109,2011-04-25,2011-11-14
101,109,2010-11-23,2011-06-03
105,109,2012-12-27,2013-04-10
109,110,2018-03-23,2018-08-24
110,103,2017-04-09,2017-10-18
101,108,2018-04-21,2018-09-21
105,110,2023-01-22,2023-08-02
110,108,2012-08-16,2012-12-25
106,109,2017-11-08,2018-05-13
108,105,2020-11-22,2021-05-15
106,101,2022-01-27,2022-08-02
102,105,2015-05-02,2015-11-22
101,107,2019-10-17,2020-04-04
107,106,2011-01-24,2011-06-12
104,101,2020-05-07,2020-08-22
109,101,2015-08-03,2015-12-20
110,109,2017-05-30,2017-11-08
106,104,2013-08-20,2014-02-11
108,110,2018-10-30,2019-04-01
109,107,2021-02-19,2021-09-22
107,102,2014-04-10,2014-08-31
103,103,2022-12-28,2023-07-01
110,104,2012-08-18,2013-01-13
108,103,2010-05-19,2010-10-16
102,110,2021-03-05,2021-09-29
103,102,2015-11-23,2016-04-25
109,105,2010-01-15,2010-06-10
101,110,2020-10-18,2021-02-14
106,101,2013-11-29,2014-05-05
105,104,2020-01-03,2020-05-17
107,107,2021-03-21,2021-07-29
108,104,2021-09-06,2022-03-11
103,101,2021-12-21,2022-07-16
107,107,2011-05-02,2011-09-29
101,108,2021-06-21,2021-11-08
101,108,2012-04-05,2012-10-05
109,107,2013-10-04,2014-04-05
107,105,2015-04-04,2015-10-11
106,103,2022-05-26,2022-12-29
110,107,2016-10-10,2017-04-01
103,104,2021-08-29,2022-01-02
103,109,2022-12-31,2023-05-20
107,104,2015-07-09,2015-12-18
104,102,2019-01-10,2019-07-02
101,104,2011-05-30,2011-11-05
101,103,2010-12-06,2011-06-10
102,107,2011-06-09,2011-10-31
103,107,2017-01-01,2017-06-15
106,109,2017-07-31,2017-11-17
109,109,2020-07-16,2020-12-10
110,107,2016-12-30,2017-05-24
107,104,2019-03-27,2019-08-09
107,108,2011-01-21,2011-05-08
104,106,2012-06-12,2012-11-15
108,105,2013-11-20,2014-05-16
103,106,2016-06-12,2017-01-28
104,101,2023-06-16,2023-10-22
109,101,2016-09-18,2017-02-17
109,110,2021-12-29,2022-05-15
108,105,2015-10-13,2016-01-15
109,103,2021-09-16,2022-04-08
108,102,2022-11-23,2023-03-01
103,101,2014-11-23,2015-07-22
104,106,2012-09-04,2013-02-22
107,102,2014-09-14,2015-02-26
108,106,2013-09-01,2014-02-01
101,107,2014-03-10,2014-08-12
110,108,2017-03-14,2017-10-06
105,109,2012-11-09,2013-04-20
110,109,2010-07-02,2011-01-01
109,102,2010-04-01,2010-09-04
101,110,2022-11-14,2023-03-27
103,102,2023-11-18,2024-05-08
107,107,2013-07-12,2013-12-17
101,102,2017-08-17,2017-12-22
104,107,2017-05-28,2017-10-12
107,101,2023-07-01,2023-12-29
102,106,2019-10-26,2020-05-03
104,103,2019-10-16,2020-03-13
108,108,2016-02-27,2016-07-16
102,109,2020-07-24,2021-01-02
108,109,2022-07-17,2023-01-03
102,108,2016-07-03,2016-11-15
102,107,2013-12-29,2014-07-06
102,108,2013-07-13,2013-12-27
107,110,2016-11-12,2017-05-09
101,105,2012-02-14,2012-09-16
102,103,2022-12-18,2023-06-04
105,107,2022-03-06,2022-07-14
101,103,2015-04-05,2015-08-21
103,108,2023-10-27,2024-05-24
104,103,2015-11-27,2016-06-04
102,110,2014-01-05,2014-05-27
106,106,2013-01-18,2013-07-15
103,103,2011-09-23,2012-02-16
106,104,2013-09-10,2013-12-26
106,108,2010-04-02,2010-09-08
102,107,2022-05-31,2022-10-20
109,101,2022-06-26,2022-10-20
105,110,2014-08-29,2015-02-19
108,102,2014-08-16,2015-01-27
106,103,2013-04-06,2013-10-09
109,110,2010-11-29,2011-06-11
101,109,2013-09-08,2014-02-23
101,102,2011-08-01,2011-12-16
104,106,2011-03-12,2011-09-23
108,104,2013-07-23,2013-12-12
107,101,2012-07-03,2012-11-25
107,107,2022-08-08,2023-03-06
106,110,2013-10-01,2014-04-05
108,109,2011-10-04,2012-03-16
102,102,2021-10-29,2022-03-24
105,107,2019-06-30,2019-11-11
107,104,2019-06-27,2019-12-18
110,102,2019-01-08,2019-06-13
104,106,2015-11-07,2016-04-19
108,101,2014-09-07,2015-03-22
108,103,2012-05-31,2012-10-11
104,107,2018-11-03,2019-03-01
102,104,2015-04-01,2015-08-27
104,104,2014-02-04,2014-07-24
109,103,2020-05-08,2020-10-01
107,103,2010-06-28,2011-01-14
103,109,2013-07-08,2013-12-20
109,106,2016-08-03,2017-01-09
107,110,2014-11-13,2015-04-17
108,106,2010-06-12,2010-11-12
102,106,2022-11-19,2023-03-19
103,101,2018-11-04,2019-02-18
102,105,2016-04-07,2016-09-17
107,102,2020-10-12,2021-04-01
101,105,2019-09-07,2020-02-09
103,101,2021-12-20,2022-05-24
101,105,2016-10-24,2017-03-13
104,107,2014-08-10,2015-01-06
109,107,2022-06-19,2022-11-28
106,102,2021-06-27,2022-01-18
105,104,2018-01-07,2018-07-25
110,101,2022-01-14,2022-05-30
102,105,2022-10-27,2023-04-12
104,106,2023-03-07,2023-10-04
110,101,2019-12-02,2020-04-26
109,110,2018-08-24,2019-01-02
109,102,2011-05-24,2011-11-18
109,101,2022-05-24,2022-10-27
101,101,2012-11-17,2013-04-14
101,102,2018-09-10,2019-02-25
107,107,2014-06-09,2014-11-10
110,101,2016-01-24,2016-07-25
107,110,2022-04-30,2022-10-18
106,103,2018-03-09,2018-09-14
109,101,2016-02-07,2016-07-26
101,106,2021-04-27,2021-11-27
106,110,2021-01-04,2021-06-04
109,105,2013-05-08,2013-12-15
107,104,2020-05-02,2020-09-19
107,105,2017-06-04,2017-11-11
102,108,2010-05-23,2010-10-08
106,104,2014-07-21,2014-11-28
104,106,2022-09-16,2023-02-20
101,109,2012-07-12,2013-01-07
110,106,2012-01-14,2012-06-22
101,104,2023-09-18,2024-02-28
103,103,2023-08-16,2023-12-08
102,101,2016-03-15,2016-10-11
107,101,2021-09-24,2022-02-13
110,109,2017-09-17,2018-03-03
105,104,2010-11-04,2011-05-03
103,103,2019-12-21,2020-05-02
108,108,2015-05-16,2015-11-11
108,107,2023-01-07,2023-07-26
109,110,2021-05-29,2021-10-30
107,106,2012-09-25,2013-02-21
110,106,2015-12-02,2016-06-08
106,106,2014-08-05,2015-02-11
107,105,2013-05-18,2013-10-26
108,104,2014-12-20,2015-05-08
109,101,2011-01-27,2011-06-29
109,103,2012-07-07,2012-12-19
106,110,2023-12-05,2024-05-08
102,104,2021-10-21,2022-05-10
104,104,2018-05-01,2018-10-25
104,107,2011-11-24,2012-03-21
103,102,2023-05-20,2023-10-04
104,103,2010-09-28,2011-02-28
101,101,2021-12-22,2022-05-03
106,110,2018-08-21,2018-12-12
110,105,2017-01-21,2017-06-05
105,104,2014-12-24,2015-07-01
110,104,2017-12-30,2018-05-14
109,104,2019-07-05,2019-10-27
108,109,2010-10-28,2011-05-07
108,104,2018-07-01,2019-01-12
107,103,2011-07-02,2012-01-16
106,109,2017-03-29,2017-09-07
109,108,2022-09-04,2023-01-05
107,110,2017-09-27,2018-02-03
102,110,2011-06-02,2011-11-08
101,103,2016-05-04,2016-10-12
109,101,2020-09-20,2021-02-05
101,108,2016-01-11,2016-06-17
107,103,2011-01-02,2011-06-01
107,107,2020-07-20,2020-12-25
108,104,2015-11-13,2016-04-22
105,103,2018-06-09,2018-09-21
104,108,2012-09-19,2013-01-18
102,102,2020-11-16,2021-05-10
104,101,2016-10-21,2017-05-25
110,108,2023-03-25,2023-08-29
103,109,2015-07-07,2015-12-04
102,110,2012-09-01,2012-12-30
107,102,2010-12-31,2011-04-25
104,105,2012-09-25,2013-02-08
108,107,2012-09-29,2013-02-06
109,104,2010-03-23,2010-08-18
104,104,2019-10-26,2020-05-19
107,107,2018-05-24,2018-09-24
110,109,2011-01-11,2011-07-02
106,104,2013-08-22,2014-02-25
102,103,2023-06-09,2023-12-11
104,105,2012-05-01,2012-08-17
102,107,2011-10-13,2012-03-27
102,102,2016-06-24,2016-11-22
105,103,2018-12-23,2019-07-06
108,110,2011-01-22,2011-05-20
102,103,2012-07-17,2012-12-08
104,103,2017-03-06,2017-06-02
102,109,2013-05-26,2013-10-05
106,107,2016-04-05,2016-08-28
107,106,2013-11-27,2014-05-14
107,109,2015-05-18,2015-12-12
110,101,2013-05-31,2013-11-19
109,108,2014-12-07,2015-06-14
107,110,2010-06-20,2010-12-11
103,108,2016-03-16,2016-09-02
110,102,2017-09-25,2018-03-01
110,107,2014-10-15,2015-03-08
103,101,2020-07-10,2021-02-14
103,106,2015-08-22,2016-01-08
109,103,2022-07-14,2023-01-28
103,105,2016-08-19,2017-01-19
107,110,2015-04-22,2015-09-24
110,109,2011-11-20,2012-04-10
102,102,2020-06-08,2020-11-17
101,109,2020-10-27,2021-03-06
105,110,2012-07-16,2012-12-22
105,104,2010-03-11,2010-09-18
104,106,2012-04-10,2012-12-13
108,104,2016-05-10,2016-10-21
102,110,2011-12-04,2012-06-07
101,108,2020-05-02,2020-09-11
103,110,2016-04-28,2016-09-22
106,110,2013-01-08,2013-08-09
107,105,2010-08-05,2011-03-23
103,103,2011-06-20,2011-12-08
101,104,2021-07-17,2022-01-27
110,102,2015-04-15,2015-09-30
108,109,2022-10-23,2023-03-19
103,106,2017-12-17,2018-04-09
109,101,2010-07-23,2010-12-05
110,101,2020-11-23,2021-04-15
104,109,2010-12-11,2011-04-16
107,103,2011-04-10,2011-10-31
109,102,2011-05-06,2011-10-25
109,106,2022-08-01,2023-02-12
110,102,2018-08-31,2019-01-27
106,107,2012-04-05,2012-10-23
109,103,2013-10-03,2014-04-18
107,110,2014-09-01,2014-12-29
109,110,2023-02-10,2023-08-21
108,106,2020-05-08,2020-09-25
108,108,2011-11-28,2012-05-28
106,103,2023-07-01,2023-10-14
105,104,2012-02-05,2012-08-18
101,102,2020-02-12,2020-07-04
101,104,2015-11-18,2016-02-29
109,106,2015-11-25,2016-05-03
107,106,2016-11-19,2017-05-16
103,103,2017-10-22,2018-03-01
110,109,2023-10-23,2024-03-20
110,105,2019-08-24,2020-02-06
110,104,2013-02-27,2013-07-13
106,110,2018-12-03,2019-04-18
110,103,2017-03-21,2017-07-30
110,108,2018-11-06,2019-04-07
107,106,2014-11-28,2015-05-14
110,107,2018-01-18,2018-06-16
104,109,2020-08-31,2021-01-28
104,102,2016-07-01,2016-12-18
102,104,2011-03-02,2011-07-08
108,101,2012-11-02,2013-03-22
110,103,2011-05-30,2011-11-22
107,110,2021-11-12,2022-05-15
109,102,2017-02-27,2017-09-07
105,108,2011-09-07,2012-01-31
108,103,2010-07-01,2010-12-24
106,108,2016-08-19,2017-02-28
108,101,2021-11-18,2022-04-17
101,103,2023-07-28,2023-12-25
105,107,2016-01-30,2016-06-15
102,105,2015-05-02,2015-12-10
108,105,2017-01-31,2017-08-04
109,110,2020-02-28,2020-08-10
107,101,2015-10-12,2016-04-13
107,102,2016-06-28,2016-11-26
106,109,2011-02-25,2011-08-01
104,108,2012-03-27,2012-09-19
108,107,2015-12-19,2016-05-04
108,103,2011-06-03,2011-09-27
110,102,2016-07-04,2016-11-18
104,105,2016-04-01,2016-08-10
110,110,2010-07-28,2010-12-27
104,101,2019-08-21,2020-01-21
102,104,2010-08-31,2010-12-28
101,107,2020-05-07,2020-11-09
106,103,2020-11-30,2021-03-24
106,105,2021-11-04,2022-03-15
101,101,2015-07-05,2015-11-26
101,104,2010-03-08,2010-08-03
101,102,2021-07-09,2021-12-15
102,101,2011-07-21,2012-01-16
104,106,2015-10-24,2016-04-18
105,102,2022-09-16,2023-03-29
108,106,2016-11-06,2017-05-28
103,110,2023-04-10,2023-10-11
103,106,2020-10-29,2021-02-18
102,109,2021-12-06,2022-04-11
101,107,2020-07-17,2021-02-15
105,107,2017-07-21,2018-01-10
107,109,2013-10-17,2014-04-15
110,108,2021-06-15,2021-10-30
110,105,2023-01-03,2023-07-02
101,103,2023-04-30,2023-10-14
106,104,2010-12-04,2011-03-07
103,103,2018-12-19,2019-05-04
105,107,2016-06-02,2016-10-28
109,109,2017-07-07,2017-11-04
107,102,2014-07-27,2014-11-27
107,107,2017-07-10,2017-12-25
102,104,2022-03-06,2022-08-17
103,105,2017-12-19,2018-04-27
109,103,2016-01-25,2016-08-01
102,104,2012-06-05,2012-11-28
102,106,2018-04-28,2018-10-07
109,108,2010-06-04,2010-11-11
108,102,2023-09-14,2024-01-17
104,102,2014-04-20,2014-08-13
105,103,2016-05-10,2016-10-22
105,109,2012-10-22,2013-03-08
102,103,2010-09-11,2010-12-25
110,102,2023-07-28,2023-12-29
110,109,2022-09-20,2023-02-10
104,110,2019-08-11,2020-02-28
101,110,2015-06-28,2015-12-10
104,109,2022-01-16,2022-06-14
104,106,2013-04-11,2013-10-08
103,106,2022-02-16,2022-07-08
106,108,2017-05-18,2017-10-29
104,107,2018-11-19,2019-05-27
104,101,2015-11-22,2016-04-01
103,110,2014-01-05,2014-06-01
104,108,2016-01-01,2016-06-03
105,109,2011-10-25,2012-03-23
109,104,2023-08-16,2024-03-05
101,104,2017-11-07,2018-05-29
101,105,2011-08-12,2012-03-11
102,104,2019-01-19,2019-08-07
104,110,2013-02-26,2013-08-07
110,102,2021-10-23,2022-04-02
104,103,2016-01-11,2016-06-16
102,102,2021-08-04,2021-12-09
102,108,2011-10-08,2012-06-13
101,109,2019-03-30,2019-10-02
110,105,2022-12-18,2023-04-20
106,103,2022-06-18,2022-12-09
103,103,2011-11-04,2012-05-07
105,103,2023-08-26,2024-02-04
109,103,2015-04-19,2015-10-31
105,107,2023-12-10,2024-06-05
110,106,2016-12-11,2017-06-04
109,103,2011-11-24,2012-07-14
103,107,2011-08-08,2012-02-03
102,101,2020-11-17,2021-04-06
105,106,2023-05-08,2023-09-25
107,105,2018-01-21,2018-06-15
108,101,2019-09-20,2020-03-20
103,105,2020-06-16,2020-12-06
107,108,2011-04-22,2011-09-25
107,110,2016-08-18,2017-02-18
104,105,2023-10-26,2024-02-20
104,105,2017-12-09,2018-05-31
108,106,2021-07-02,2022-01-17
104,104,2023-07-02,2024-01-07
103,105,2023-07-03,2023-11-28
110,107,2017-08-24,2018-03-13
104,109,2010-11-15,2011-04-28
106,105,2020-12-17,2021-05-10
103,105,2020-03-19,2020-06-20
104,106,2023-10-29,2024-04-17
104,109,2011-11-18,2012-05-23
101,109,2022-02-18,2022-07-15
105,109,2018-06-07,2018-11-02
103,105,2017-05-11,2017-12-01
102,106,2016-05-13,2016-11-22
102,107,2020-02-16,2020-07-11
107,107,2016-11-29,2017-06-12
101,110,2023-11-24,2024-05-14
106,107,2021-01-06,2021-07-08
105,101,2018-08-06,2018-12-25
101,107,2023-09-11,2024-01-02
102,105,2022-06-11,2022-10-19
109,110,2021-11-28,2022-03-25
110,108,2010-05-01,2010-09-29
102,110,2013-10-27,2014-03-19
103,104,2010-06-29,2010-11-21
106,105,2016-10-04,2017-02-27
107,103,2019-09-14,2020-01-16
101,102,2013-10-19,2014-03-04
109,108,2019-08-23,2020-02-01
109,105,2023-10-16,2024-06-01
101,108,2016-10-02,2017-01-25
107,101,2010-07-26,2011-01-07
105,101,2022-09-03,2023-03-10
102,106,2011-02-15,2011-06-22
103,105,2014-04-25,2014-09-07
110,106,2021-09-06,2022-04-09
108,110,2013-11-04,2014-04-24
105,103,2017-12-15,2018-05-30
106,103,2022-09-16,2023-02-09
105,103,2015-02-14,2015-05-11
109,106,2013-12-25,2014-04-20
101,107,2010-01-18,2010-06-22
107,103,2020-08-14,2021-02-28
109,108,2011-03-07,2011-08-20
105,110,2015-10-11,2016-04-06
109,110,2019-10-09,2020-03-05
108,106,2019-05-15,2019-10-22
107,110,2019-07-26,2019-11-16
103,107,2014-11-06,2015-04-08
103,107,2022-08-04,2022-12-23
105,103,2018-05-27,2018-10-23
104,106,2015-12-31,2016-06-23
102,109,2012-07-10,2012-12-20
106,102,2021-11-29,2022-05-12
104,110,2018-11-08,2019-04-10
110,105,2020-02-05,2020-06-15
107,103,2013-05-28,2013-10-06
103,109,2014-11-16,2015-03-23
106,101,2012-05-08,2012-11-12
101,107,2010-07-05,2011-01-18
102,110,2014-10-05,2015-02-26
110,102,2010-07-17,2010-12-30
107,105,2021-02-18,2021-09-04
108,109,2010-06-02,2010-10-18
104,108,2011-01-02,2011-05-10
106,102,2010-09-03,2011-01-31
101,102,2011-08-04,2012-03-05
103,108,2012-06-23,2012-12-21
105,101,2017-10-16,2018-04-01
110,102,2022-11-16,2023-05-20
109,103,2012-08-12,2013-01-03
105,110,2013-11-15,2014-03-29
103,108,2023-07-16,2023-11-20
104,107,2010-10-21,2011-04-03
105,104,2014-04-01,2014-08-14
102,102,2012-03-28,2012-07-26
102,110,2023-01-17,2023-06-01
110,107,2019-07-22,2019-12-19
109,107,2011-12-18,2012-04-10
108,107,2011-06-19,2011-10-07
106,107,2011-07-07,2012-01-03
104,107,2019-11-30,2020-05-27
106,103,2010-07-04,2011-01-20
103,107,2016-06-12,2016-12-22
103,107,2023-04-29,2023-11-03
105,109,2020-04-08,2020-11-02
105,106,2012-08-20,2013-02-23
110,104,2022-11-14,2023-04-23
105,106,2017-06-07,2017-11-27
103,102,2010-11-26,2011-05-23
101,107,2011-05-24,2011-12-15
109,103,2012-07-26,2013-01-12
104,108,2010-12-23,2011-06-17
104,101,2013-07-30,2014-01-15
107,103,2016-11-14,2017-03-30
105,102,2012-01-14,2012-08-05
105,105,2014-07-06,2014-12-20
110,107,2021-03-11,2021-08-10
102,104,2022-10-04,2023-03-13
108,104,2013-08-16,2014-02-02
109,101,2014-02-08,2014-07-23
103,107,2023-01-29,2023-07-31
101,107,2013-07-09,2014-01-05
101,103,2011-02-11,2011-08-11
109,101,2014-09-06,2015-02-26
103,108,2018-03-28,2018-09-22
102,110,2010-05-13,2010-10-27
108,102,2014-01-10,2014-05-03
104,110,2019-11-15,2020-04-20
103,110,2012-04-08,2012-08-27
102,104,2021-04-02,2021-10-09
110,102,2012-03-11,2012-07-16
105,110,2019-08-26,2020-02-25
105,109,2019-02-13,2019-06-22
106,106,2023-08-28,2024-01-28
102,105,2019-04-25,2019-12-13
107,104,2011-03-21,2011-07-31
109,101,2020-09-12,2021-01-25
104,101,2011-04-17,2011-09-15
108,104,2016-01-19,2016-07-13
101,110,2017-05-27,2017-12-25
106,108,2013-11-14,2014-06-08
104,102,2023-10-19,2024-03-17
104,105,2018-09-11,2019-01-12
109,101,2013-12-12,2014-05-21
107,101,2014-04-11,2014-09-02
106,104,2016-03-01,2016-07-26
108,107,2023-02-22,2023-07-31
104,103,2017-02-16,2017-05-02
103,107,2013-06-30,2013-12-04
